TargetName	HUGOSymbol	TargetGroup	AnalyteType	CodeClass	ProbePool	MinCount	MaxCount	MedianCount	GeomeanCount	NumberOfProbesIncluded	NumberOfProbesTotal	GeneID
Slc39a8	Slc39a8	All Targets	RNA	Endogenous	01	3.075598451	31.75734215	15.63770946	13.74914844	1	1	67547
Anapc5	Anapc5	All Targets	RNA	Endogenous	01	10.14947489	55.36077212	30.14086482	26.21890471	1	1	59008
Limd1	Limd1	All Targets	RNA	Endogenous	01	1.845359071	21.36731556	9.856220153	9.903021599	1	1	29806
Atp1a2	Atp1a2	All Targets	RNA	Endogenous	01	2.306698839	111.3168214	10.9183745	14.53728186	1	1	98660
Rock2	Rock2	All Targets	RNA	Endogenous	01	7.381436283	25.37368722	16.03279709	14.90680157	1	1	19878
Trps1	Trps1	All Targets	RNA	Endogenous	01	2.050398968	21.52918916	11.50627115	10.23656507	1	1	83925
Atp6v1f	Atp6v1f	All Targets	RNA	Endogenous	01	3.690718142	24.60478761	15.57722131	13.65001283	1	1	66144
Mdfi	Mdfi	All Targets	RNA	Endogenous	01	5.38229729	23.98966792	14.40208121	13.20287892	1	1	17240
Gpr37l1	Gpr37l1	All Targets	RNA	Endogenous	01	1.318113622	40.83347731	7.136965637	7.988987177	1	1	171469
Gpi1	Gpi1	All Targets	RNA	Endogenous	01	9.226795354	49.76877494	27.32550932	25.8414291	1	1	14751
Pitpna	Pitpna	All Targets	RNA	Endogenous	01	14.76287257	49.20957522	30.25669905	28.75617425	1	1	18738
Mrps24	Mrps24	All Targets	RNA	Endogenous	01	5.272454488	25.83502699	13.23386077	12.98298626	1	1	64660
Rps27a	Rps27a	All Targets	RNA	Endogenous	01	40.59789956	113.7256172	75.38633537	72.21059478	1	1	78294
Snap25	Snap25	All Targets	RNA	Endogenous	01	1.537799226	136.6350972	6.535646709	7.875840339	1	1	20614
Dnpep	Dnpep	All Targets	RNA	Endogenous	01	3.690718142	16.60823164	10.63554849	10.21680057	1	1	13437
Rest	Rest	All Targets	RNA	Endogenous	01	5.67802791	33.83158297	13.0743182	13.19009828	1	1	19712
Nr2c2	Nr2c2	All Targets	RNA	Endogenous	01	6.151196903	24.60478761	13.43826823	13.20963773	1	1	22026
Pde5a	Pde5a	All Targets	RNA	Endogenous	01	2.460478761	22.14430885	12.08432812	11.66738113	1	1	242202
Vmn1r113	"Vmn1r243,Vmn1r158,Vmn1r149,Vmn1r119,Vmn1r101,Vmn1r253,Vmn1r241,Vmn1r251,Vmn1r117,Vmn1r245,Vmn1r255,Vmn1r113"	All Targets	RNA	Endogenous	01	3.954340866	19.80385344	10.70544846	9.798344589	1	1	436135
Oat	Oat	All Targets	RNA	Endogenous	01	2.306698839	27.68038606	10.50883429	10.90693266	1	1	18242
Ndufab1	Ndufab1	All Targets	RNA	Endogenous	01	1.845359071	36.90718142	15.76244206	15.45078381	1	1	70316
Tfrc	Tfrc	All Targets	RNA	Endogenous	01	5.272454488	38.08507019	12.16867213	12.22859585	1	1	22042
Sugt1	Sugt1	All Targets	RNA	Endogenous	01	2.636227244	21.29260466	10.70544846	10.28686988	1	1	67955
Ptchd3	Ptchd3	All Targets	RNA	Endogenous	01	2.460478761	23.98966792	9.226795354	8.636941527	1	1	74675
Cox20	Cox20	All Targets	RNA	Endogenous	01	3.690718142	22.55438864	13.41819231	13.07027138	1	1	66359
Shc4	Shc4	All Targets	RNA	Endogenous	01	3.075598451	22.14430885	8.487468803	8.138309578	1	1	271849
Lhx6	Lhx6	All Targets	RNA	Endogenous	01	3.914398029	21.52918916	10.0884932	9.751803391	1	1	16874
Il10rb	Il10rb	All Targets	RNA	Endogenous	01	3.075598451	16.77599155	11.23412518	10.79290423	1	1	16155
Ndst1	Ndst1	All Targets	RNA	Endogenous	01	4.613397677	25.83502699	13.22507334	12.92399231	1	1	15531
Islr	Islr	All Targets	RNA	Endogenous	01	1.318113622	38.69301278	7.201040605	6.537888812	1	1	26968
Tmf1	Tmf1	All Targets	RNA	Endogenous	01	3.355198311	18.45359071	10.76459458	10.33745285	1	1	232286
Qk	Qk	All Targets	RNA	Endogenous	01	43.05837832	144.7453521	80.68242855	82.48063331	1	1	19317
Arhgef10	Arhgef10	All Targets	RNA	Endogenous	01	3.075598451	18.45359071	11.07215442	9.461233791	1	1	234094
Slc25a11	Slc25a11	All Targets	RNA	Endogenous	01	6.151196903	27.68038606	12.30239381	12.68271783	1	1	67863
Zfp787	Zfp787	All Targets	RNA	Endogenous	01	9.001751565	30.75598451	15.71597011	15.95041234	1	1	67109
Ehd2	Ehd2	All Targets	RNA	Endogenous	01	3.690718142	69.05214588	29.81993281	26.3575725	1	1	259300
Hnrnpl	Hnrnpl	All Targets	RNA	Endogenous	01	8.20159587	41.52057909	20.65667896	19.23549021	1	1	15388
Gpbp1l1	Gpbp1l1	All Targets	RNA	Endogenous	01	3.690718142	28.99849968	15.13194438	14.84236209	1	1	77110
Tpi1	Tpi1	All Targets	RNA	Endogenous	01	10.25199484	67.01567152	28.4546626	28.28733195	1	1	21991
Ttc9c	Ttc9c	All Targets	RNA	Endogenous	01	3.075598451	22.71211164	11.77674607	11.13118245	1	1	70387
Arf2	Arf2	All Targets	RNA	Endogenous	01	5.827449697	23.26757089	12.04064075	12.15276151	1	1	11841
Ddx39a	Ddx39a	All Targets	RNA	Endogenous	01	4.100797935	22.55438864	11.86901402	11.36824335	1	1	68278
Dhcr24	Dhcr24	All Targets	RNA	Endogenous	01	3.075598451	28.44928568	14.61340884	14.09376939	1	1	74754
Slc8a2	Slc8a2	All Targets	RNA	Endogenous	01	0.768899613	16.6532404	3.919653665	4.27743536	1	1	110891
Luc7l2	Luc7l2	All Targets	RNA	Endogenous	01	11.07215442	40.79214788	22.77865103	22.74824915	1	1	192196
H1f10	H1f10	All Targets	RNA	Endogenous	01	4.166939837	109.9526446	34.72863251	27.46138089	1	1	243529
Iqgap1	Iqgap1	All Targets	RNA	Endogenous	01	11.70227703	70.73876438	39.98277987	35.60929304	1	1	29875
Plac9a	"Plac9a,Plac9b"	All Targets	RNA	Endogenous	01	1.318113622	36.3119043	8.096512923	7.388355222	1	1	211623
Gm46650	Gm46650	All Targets	RNA	Endogenous	01	2.306698839	25.5511256	10.9183745	10.42454025	1	1	108168411
Farsb	Farsb	All Targets	RNA	Endogenous	01	5.536077212	26.36227244	11.77674607	11.24951603	1	1	23874
Agrn	Agrn	All Targets	RNA	Endogenous	01	9.226795354	39.48210105	22.14430885	21.74944753	1	1	11603
Mpped1	Mpped1	All Targets	RNA	Endogenous	01	0.971241616	18.45359071	8.652933692	8.293284986	1	1	223726
Cdk5rap3	Cdk5rap3	All Targets	RNA	Endogenous	01	5.272454488	22.29808877	12.37391935	12.53889446	1	1	80280
Ak3	Ak3	All Targets	RNA	Endogenous	01	3.690718142	22.92718846	12.63819116	12.33518695	1	1	56248
Etv6	Etv6	All Targets	RNA	Endogenous	01	6.151196903	18.45359071	11.07215442	10.90429199	1	1	14011
Shank3	Shank3	All Targets	RNA	Endogenous	01	7.381436283	35.71662718	25.79211166	23.96167196	1	1	58234
Eif4e	Eif4e	All Targets	RNA	Endogenous	01	14.56862424	44.2886177	25.48530168	26.27781024	1	1	13684
Mef2a	Mef2a	All Targets	RNA	Endogenous	01	6.920096516	34.33226178	21.34222269	21.07199424	1	1	17258
Abcg2	Abcg2	All Targets	RNA	Endogenous	01	4.856208081	38.58478057	22.91975229	21.66394512	1	1	26357
Amdhd2	Amdhd2	All Targets	RNA	Endogenous	01	2.306698839	19.22249032	10.87911154	10.11765728	1	1	245847
M6pr	M6pr	All Targets	RNA	Endogenous	01	6.151196903	31.63472693	15.53177218	15.55673194	1	1	17113
Slc9a3r2	Slc9a3r2	All Targets	RNA	Endogenous	01	7.688996128	50.00327805	27.23302629	25.9317405	1	1	65962
Myc	Myc	All Targets	RNA	Endogenous	01	2.913724849	25.25228202	10.46252687	9.957739583	1	1	17869
Pfdn5	Pfdn5	All Targets	RNA	Endogenous	01	19.60694013	55.36077212	31.90933393	32.06261942	1	1	56612
Crmp1	Crmp1	All Targets	RNA	Endogenous	01	3.690718142	19.80385344	9.953754988	9.613241732	1	1	12933
Mpeg1	Mpeg1	All Targets	RNA	Endogenous	01	1.318113622	35.36938219	8.98398495	8.259387296	1	1	17476
Tmem131	Tmem131	All Targets	RNA	Endogenous	01	2.839013955	18.45359071	10.20073486	9.398580993	1	1	56030
Mrpl46	Mrpl46	All Targets	RNA	Endogenous	01	2.050398968	20.66802159	9.235814704	9.337644381	1	1	67308
Tmem190	Tmem190	All Targets	RNA	Endogenous	01	1.537799226	18.45359071	9.479117178	8.349002755	1	1	78052
Wdr77	Wdr77	All Targets	RNA	Endogenous	01	6.920096516	27.68038606	12.30239381	13.14753718	1	1	70465
Laptm4a	Laptm4a	All Targets	RNA	Endogenous	01	33.21646327	143.4617858	58.81079126	59.44620044	1	1	17775
Epb41l3	Epb41l3	All Targets	RNA	Endogenous	01	2.636227244	20.41673866	9.226795354	8.120238801	1	1	13823
Kctd10	Kctd10	All Targets	RNA	Endogenous	01	4.613397677	61.31354332	22.22119881	23.03233433	1	1	330171
Rsc1a1	"Rsc1a1,Ddi2"	All Targets	RNA	Endogenous	01	6.710396621	25.83502699	16.27504181	15.84305994	1	1	69994
Mrpl18	Mrpl18	All Targets	RNA	Endogenous	01	5.67802791	24.60478761	13.42523134	13.20274113	1	1	67681
Colgalt1	Colgalt1	All Targets	RNA	Endogenous	01	7.143325435	30.75598451	14.6428686	14.76080315	1	1	234407
Washc2	Washc2	All Targets	RNA	Endogenous	01	2.306698839	18.45359071	9.226795354	8.750882273	1	1	28006
Ndufaf4	Ndufaf4	All Targets	RNA	Endogenous	01	3.355198311	16.60823164	9.777165603	8.814307105	1	1	68493
Capza1	Capza1	All Targets	RNA	Endogenous	01	6.710396621	25.83502699	17.87912548	16.57420616	1	1	12340
Qars	Qars	All Targets	RNA	Endogenous	01	6.920096516	21.80878902	12.84479586	13.05744543	1	1	97541
Strip1	Strip1	All Targets	RNA	Endogenous	01	3.075598451	17.6846911	11.07215442	10.51621184	1	1	229707
Ist1	Ist1	All Targets	RNA	Endogenous	01	8.20159587	16.40319174	12.30239381	11.92477197	1	1	71955
Gm32234	Gm32234	All Targets	RNA	Endogenous	01	3.075598451	22.14430885	9.086995425	9.03490261	1	1	102634715
Spag7	Spag7	All Targets	RNA	Endogenous	01	6.920096516	27.68038606	13.18113622	12.84240525	1	1	216873
Btg2	Btg2	All Targets	RNA	Endogenous	01	4.100797935	23.21580767	12.46426741	12.11120791	1	1	12227
Exoc8	Exoc8	All Targets	RNA	Endogenous	01	3.690718142	17.30024129	9.385878033	9.308542496	1	1	102058
Uxt	Uxt	All Targets	RNA	Endogenous	01	3.690718142	23.06698839	10.10753491	9.691918448	1	1	22294
Rnf227	Rnf227	All Targets	RNA	Endogenous	01	2.236798874	18.45359071	7.662482349	6.800493106	1	1	80515
Ctps	Ctps	All Targets	RNA	Endogenous	01	4.613397677	24.91234746	13.91973437	13.48278312	1	1	51797
Ago1	Ago1	All Targets	RNA	Endogenous	01	3.690718142	24.04558789	14.76287257	13.71580189	1	1	236511
Rap1gap	Rap1gap	All Targets	RNA	Endogenous	01	2.306698839	35.1068311	9.366595284	9.009504317	1	1	110351
Rc3h1	Rc3h1	All Targets	RNA	Endogenous	01	3.690718142	19.77170433	9.226795354	8.938177438	1	1	381305
Borcs8	Borcs8	All Targets	RNA	Endogenous	01	2.636227244	17.13547709	8.734699602	8.39086695	1	1	72368
Drg1	Drg1	All Targets	RNA	Endogenous	01	1.230239381	16.40319174	8.896846095	7.797200741	1	1	13494
Rasd1	Rasd1	All Targets	RNA	Endogenous	01	2.574919634	19.82052335	10.7789092	9.500049144	1	1	19416
Acot13	Acot13	All Targets	RNA	Endogenous	01	2.050398968	21.14473935	11.34573964	11.00748603	1	1	66834
Wnt2	Wnt2	All Targets	RNA	Endogenous	01	3.075598451	23.06698839	9.324952751	9.16695888	1	1	22413
Mcm7	Mcm7	All Targets	RNA	Endogenous	01	3.690718142	20.29894978	9.226795354	9.291971318	1	1	17220
Mgll	Mgll	All Targets	RNA	Endogenous	01	7.220970277	32.58825593	14.45531272	14.53497144	1	1	23945
Ggnbp2	Ggnbp2	All Targets	RNA	Endogenous	01	5.272454488	23.48638817	14.6992395	13.89532007	1	1	217039
Xpo6	Xpo6	All Targets	RNA	Endogenous	01	3.075598451	23.06698839	12.66200224	12.1445701	1	1	74204
Pi4ka	Pi4ka	All Targets	RNA	Endogenous	01	4.613397677	26.36227244	11.90554239	11.63429806	1	1	224020
Yy2	Yy2	All Targets	RNA	Endogenous	01	6.151196903	21.08981795	12.99440346	12.64185976	1	1	100073351
Glg1	Glg1	All Targets	RNA	Endogenous	01	3.075598451	16.60823164	9.366595284	8.855428322	1	1	20340
Pros1	Pros1	All Targets	RNA	Endogenous	01	3.690718142	20.76028955	10.85922838	10.51215444	1	1	19128
Stk10	Stk10	All Targets	RNA	Endogenous	01	2.050398968	17.22335133	8.487468803	7.871395039	1	1	20868
Zdhhc4	Zdhhc4	All Targets	RNA	Endogenous	01	2.636227244	18.45359071	11.67189612	10.4857132	1	1	72881
Gatd3a	Gatd3a	All Targets	RNA	Endogenous	01	2.050398968	20.76028955	9.375614634	8.550964152	1	1	28295
Phc1	Phc1	All Targets	RNA	Endogenous	01	3.690718142	18.45359071	10.15834681	10.17098975	1	1	13619
Ckap5	Ckap5	All Targets	RNA	Endogenous	01	3.690718142	23.7260452	10.29300282	10.04562504	1	1	75786
Itga3	Itga3	All Targets	RNA	Endogenous	01	5.272454488	23.26757089	12.95706665	13.03758116	1	1	16400
Fam131b	Fam131b	All Targets	RNA	Endogenous	01	1.942483232	19.60694013	7.190537069	7.601172603	1	1	76156
Cntn1	Cntn1	All Targets	RNA	Endogenous	01	3.690718142	31.01773757	10.62001517	10.62847817	1	1	12805
Hsph1	Hsph1	All Targets	RNA	Endogenous	01	1.537799226	23.98966792	12.18410156	11.16159307	1	1	15505
Msn	Msn	All Targets	RNA	Endogenous	01	21.59462742	206.0650962	130.3284844	105.9952665	1	1	17698
Rab13	Rab13	All Targets	RNA	Endogenous	01	6.798691314	48.77020401	29.1747991	25.03500662	1	1	68328
Phf20l1	Phf20l1	All Targets	RNA	Endogenous	01	9.712416162	26.36227244	14.35175931	14.99726527	1	1	239510
Chst1	Chst1	All Targets	RNA	Endogenous	01	3.690718142	53.41828889	10.39845191	10.70649585	1	1	76969
Degs2	Degs2	All Targets	RNA	Endogenous	01	2.460478761	18.45359071	7.136965637	7.103476018	1	1	70059
Dgkb	Dgkb	All Targets	RNA	Endogenous	01	2.236798874	54.46059697	8.487468803	8.460977344	1	1	217480
Hgs	Hgs	All Targets	RNA	Endogenous	01	5.272454488	20.76028955	13.44875323	12.68764955	1	1	15239
Atp6v0e	Atp6v0e	All Targets	RNA	Endogenous	01	7.381436283	20.91406947	13.56500791	13.43069566	1	1	11974
Eloc	Eloc	All Targets	RNA	Endogenous	01	2.839013955	16.60823164	9.534355199	8.80249896	1	1	67923
Pdzrn3	Pdzrn3	All Targets	RNA	Endogenous	01	3.914398029	19.60694013	9.034570451	9.047320261	1	1	55983
Cxxc5	Cxxc5	All Targets	RNA	Endogenous	01	2.636227244	17.22335133	8.534352926	7.272190657	1	1	67393
Spock1	Spock1	All Targets	RNA	Endogenous	01	1.318113622	19.63147948	7.535216206	6.841556858	1	1	20745
Pigyl	Pigyl	All Targets	RNA	Endogenous	01	2.460478761	30.75598451	10.46252687	10.24123774	1	1	66268
Dcun1d1	Dcun1d1	All Targets	RNA	Endogenous	01	4.920957522	21.52918916	15.16645926	13.68347686	1	1	114893
Cavin2	Cavin2	All Targets	RNA	Endogenous	01	3.690718142	27.3827475	9.76407795	9.483781263	1	1	20324
Serpina3j	Serpina3j	All Targets	RNA	Endogenous	01	4.613397677	36.90718142	12.04064075	12.32726048	1	1	238395
Zdhhc8	Zdhhc8	All Targets	RNA	Endogenous	01	3.075598451	17.30024129	10.46252687	9.831193307	1	1	27801
Gm31035	"Gm26552,Gm31035,Gm51421,Gm32966"	All Targets	RNA	Endogenous	01	1.537799226	27.68038606	10.64630233	10.10654946	1	1	102633131
Ssh2	Ssh2	All Targets	RNA	Endogenous	01	7.381436283	31.22915351	15.37799226	15.55636879	1	1	237860
Pald1	Pald1	All Targets	RNA	Endogenous	01	8.517041865	43.70587273	19.03026542	19.29859115	1	1	27355
Psmc2	Psmc2	All Targets	RNA	Endogenous	01	7.381436283	26.36227244	15.14140776	14.52109054	1	1	19181
Vamp1	Vamp1	All Targets	RNA	Endogenous	01	4.011650154	18.45359071	9.534355199	9.583056166	1	1	22317
Idi1	"Idi1,Idi1-ps1"	All Targets	RNA	Endogenous	01	1.845359071	21.52918916	9.57829232	9.362445928	1	1	319554
Maoa	Maoa	All Targets	RNA	Endogenous	01	9.995694967	47.97933584	30.13976443	27.97188994	1	1	17161
Atp5j	Atp5j	All Targets	RNA	Endogenous	01	3.075598451	47.11555074	26.94105951	23.60117689	1	1	11957
Sar1a	Sar1a	All Targets	RNA	Endogenous	01	22.14430885	49.20957522	32.64235156	32.67701802	1	1	20224
Rogdi	Rogdi	All Targets	RNA	Endogenous	01	2.636227244	16.91579148	8.452518821	8.152138001	1	1	66049
Ep400	Ep400	All Targets	RNA	Endogenous	01	4.100797935	26.52703664	14.83384792	14.05082503	1	1	75560
Rps28	Rps28	All Targets	RNA	Endogenous	01	47.70928329	171.7603443	99.62164006	94.35670528	1	1	54127
Tor4a	Tor4a	All Targets	RNA	Endogenous	01	3.075598451	20.50398968	10.04695494	9.889903295	1	1	227612
Cdk13	Cdk13	All Targets	RNA	Endogenous	01	7.908681732	29.52574513	15.92603773	15.01179559	1	1	69562
Pex6	Pex6	All Targets	RNA	Endogenous	01	1.845359071	18.45359071	9.680350225	8.562120349	1	1	224824
Slc38a2	Slc38a2	All Targets	RNA	Endogenous	01	3.690718142	37.41978116	18.74192806	18.54434268	1	1	67760
Gadd45b	Gadd45b	All Targets	RNA	Endogenous	01	3.355198311	19.42483232	9.777165603	9.882970787	1	1	17873
Nupr1	Nupr1	All Targets	RNA	Endogenous	01	4.258520933	42.26467549	9.803470064	10.07249089	1	1	56312
1500009L16Rik	1500009L16Rik	All Targets	RNA	Endogenous	01	2.306698839	25.83502699	10.45703473	9.815521943	1	1	69784
Sf1	Sf1	All Targets	RNA	Endogenous	01	3.690718142	30.95441022	18.45359071	17.31983477	1	1	22668
Tmem181a	Tmem181a	All Targets	RNA	Endogenous	01	5.67802791	22.14430885	11.758961	11.59733194	1	1	77106
Ubr5	Ubr5	All Targets	RNA	Endogenous	01	4.613397677	26.36227244	15.14140776	14.57004602	1	1	70790
Kdelr1	Kdelr1	All Targets	RNA	Endogenous	01	10.3520143	50.08831764	30.0348097	27.10849652	1	1	68137
N4bp3	N4bp3	All Targets	RNA	Endogenous	01	3.884966465	29.13724849	13.00680506	12.79415721	1	1	212706
Cdkl4	Cdkl4	All Targets	RNA	Endogenous	01	1.230239381	21.80878902	8.791760047	8.656977464	1	1	381113
Gnai2	Gnai2	All Targets	RNA	Endogenous	01	39.65558854	164.1398331	91.55820005	89.30032875	1	1	14678
Dbi	Dbi	All Targets	RNA	Endogenous	01	6.151196903	72.66101341	19.83761001	21.95242326	1	1	13167
Frmd4a	Frmd4a	All Targets	RNA	Endogenous	01	3.075598451	18.45359071	10.48759969	9.805378483	1	1	209630
Vac14	Vac14	All Targets	RNA	Endogenous	01	2.636227244	22.14430885	10.10298329	9.080930385	1	1	234729
Vti1a	Vti1a	All Targets	RNA	Endogenous	01	2.050398968	23.48638817	9.226795354	8.747178859	1	1	53611
Hmga1	"Hmga1b,Hmga1"	All Targets	RNA	Endogenous	01	5.952771196	30.75598451	20.50398968	18.85883103	1	1	15361
Vps8	Vps8	All Targets	RNA	Endogenous	01	2.050398968	23.7260452	9.966121905	9.342455139	1	1	209018
Hook3	Hook3	All Targets	RNA	Endogenous	01	2.050398968	19.68383009	10.09265298	9.653450232	1	1	320191
Car4	Car4	All Targets	RNA	Endogenous	01	2.636227244	43.05837832	11.0198568	10.99165762	1	1	12351
Vps54	Vps54	All Targets	RNA	Endogenous	01	6.798691314	24.60478761	13.53020188	13.27614841	1	1	245944
Bri3	Bri3	All Targets	RNA	Endogenous	01	3.075598451	26.65518658	14.27393127	14.11971634	1	1	55950
Rnaset2a	"Rnaset2a,Rnaset2b"	All Targets	RNA	Endogenous	01	30.75598451	114.6758851	61.12052922	59.46215998	1	1	100037283
Arhgap17	Arhgap17	All Targets	RNA	Endogenous	01	5.38229729	19.04886783	11.83871096	11.26930442	1	1	70497
Mobp	Mobp	All Targets	RNA	Endogenous	01	2.050398968	115.9116166	7.381436283	9.948617765	1	1	17433
Ncdn	Ncdn	All Targets	RNA	Endogenous	01	2.636227244	100.6559493	10.65475178	13.38447224	1	1	26562
Wdr45	Wdr45	All Targets	RNA	Endogenous	01	3.075598451	24.28104041	11.46758851	10.91742782	1	1	54636
Svbp	Svbp	All Targets	RNA	Endogenous	01	3.075598451	26.75770653	14.27393127	13.7155125	1	1	69216
Cbx4	Cbx4	All Targets	RNA	Endogenous	01	2.050398968	16.77599155	7.772945466	8.27905338	1	1	12418
Atf4	Atf4	All Targets	RNA	Endogenous	01	11.07215442	42.48617396	22.88955001	22.47133302	1	1	11911
Prkcg	Prkcg	All Targets	RNA	Endogenous	01	1.318113622	20.91406947	10.057703	9.408838978	1	1	18752
Sccpdh	Sccpdh	All Targets	RNA	Endogenous	01	3.914398029	20.37583974	10.70624479	10.00340686	1	1	109232
Spag9	Spag9	All Targets	RNA	Endogenous	01	6.151196903	36.90718142	18.45359071	18.36710147	1	1	70834
Rlim	Rlim	All Targets	RNA	Endogenous	01	11.25218946	32.05097334	18.64581561	19.23674395	1	1	19820
Fam168b	Fam168b	All Targets	RNA	Endogenous	01	10.25199484	30.37153471	20.50984796	19.91279967	1	1	214469
Cdk7	Cdk7	All Targets	RNA	Endogenous	01	2.636227244	18.45359071	13.05157804	12.37357625	1	1	12572
Map3k11	Map3k11	All Targets	RNA	Endogenous	01	8.20159587	36.90718142	21.32996011	20.20071111	1	1	26403
Nsun4	Nsun4	All Targets	RNA	Endogenous	01	3.954340866	23.06698839	10.90049312	10.75063639	1	1	72181
Papolb	Papolb	All Targets	RNA	Endogenous	01	5.536077212	27.68038606	11.59419679	12.07704273	1	1	56522
Marveld2	Marveld2	All Targets	RNA	Endogenous	01	3.075598451	19.99138993	9.918805006	9.647669678	1	1	218518
Cckbr	Cckbr	All Targets	RNA	Endogenous	01	4.258520933	30.75598451	7.381436283	7.68056632	1	1	12426
Rab8b	Rab8b	All Targets	RNA	Endogenous	01	3.690718142	20.50398968	11.07215442	11.12335642	1	1	235442
Lmo4	Lmo4	All Targets	RNA	Endogenous	01	9.803470064	39.98277987	21.44825236	20.65718799	1	1	16911
Nbea	Nbea	All Targets	RNA	Endogenous	01	3.690718142	28.83373548	12.05634593	11.55450802	1	1	26422
Lrg1	Lrg1	All Targets	RNA	Endogenous	01	5.766747096	39.48210105	14.55417124	13.69880839	1	1	76905
Rergl	Rergl	All Targets	RNA	Endogenous	01	3.690718142	23.7260452	10.65475178	10.4091142	1	1	632971
Scarf1	Scarf1	All Targets	RNA	Endogenous	01	5.766747096	21.08981795	13.20141489	12.87927139	1	1	380713
Phlda1	Phlda1	All Targets	RNA	Endogenous	01	3.690718142	18.45359071	11.59857347	10.63466571	1	1	21664
Mark2	Mark2	All Targets	RNA	Endogenous	01	1.845359071	22.14430885	13.33322625	12.16734078	1	1	13728
Micall1	Micall1	All Targets	RNA	Endogenous	01	2.839013955	18.45359071	10.27030197	10.02440268	1	1	27008
Ssna1	Ssna1	All Targets	RNA	Endogenous	01	8.387995776	51.51627406	22.02897391	21.90414401	1	1	68475
Olig1	Olig1	All Targets	RNA	Endogenous	01	1.845359071	19.23884989	6.503299898	6.875403432	1	1	50914
Arap2	Arap2	All Targets	RNA	Endogenous	01	1.537799226	18.06096112	8.73211868	7.753927981	1	1	212285
Ddx54	Ddx54	All Targets	RNA	Endogenous	01	2.050398968	20.76028955	11.91673883	10.83173633	1	1	71990
Mrps6	Mrps6	All Targets	RNA	Endogenous	01	2.636227244	30.44842467	8.487468803	8.400375795	1	1	121022
Arfgap3	Arfgap3	All Targets	RNA	Endogenous	01	2.636227244	18.45359071	9.226795354	9.649817336	1	1	66251
Atp2b2	Atp2b2	All Targets	RNA	Endogenous	01	2.236798874	51.82710582	7.381436283	8.002909933	1	1	11941
Spcs3	Spcs3	All Targets	RNA	Endogenous	01	2.050398968	18.45359071	9.953754988	8.945382436	1	1	76687
Ankib1	Ankib1	All Targets	RNA	Endogenous	01	2.839013955	22.02525343	10.94488828	10.02460487	1	1	70797
Rad1	Rad1	All Targets	RNA	Endogenous	01	6.492930064	30.75598451	14.25564685	14.28344257	1	1	19355
Iars2	Iars2	All Targets	RNA	Endogenous	01	2.636227244	14.76287257	8.127744291	8.071799044	1	1	381314
Pigt	Pigt	All Targets	RNA	Endogenous	01	3.075598451	24.2203378	11.8842825	11.39575781	1	1	78928
Nsmf	Nsmf	All Targets	RNA	Endogenous	01	5.851138517	32.29378374	14.52365935	13.87161575	1	1	56876
Ptpn6	Ptpn6	All Targets	RNA	Endogenous	01	5.357494077	27.68038606	11.9786466	11.99624628	1	1	15170
Clptm1l	Clptm1l	All Targets	RNA	Endogenous	01	2.636227244	20.13118986	13.43826823	12.65445817	1	1	218335
Fam3c	Fam3c	All Targets	RNA	Endogenous	01	4.613397677	32.80638348	12.30239381	11.90835955	1	1	27999
